span_length_m,beam_width_m,beam_height_m,modulus_of_elasticity_gpa,reinforcement_ratio,boundary_condition,applied_load_kn,max_deflection_mm,ultimate_load_kn,factor_of_safety,crack_width_mm,beam_type
5.016074139373169,0.21359120293161338,0.7701012369149597,28.15329291670983,0.0360007456739242,FIXED,148.76777519876384,499.52534707929465,2563.8192362198247,17.233700193434956,0.7657212391238359,concrete
2.3088725074999363,0.31238378438794134,0.6642153906326553,33.597081664468206,0.034955603102500614,SS,177.5872593641363,195.00744688481794,9066.843248432424,51.05570794265814,0.23921648483854463,prestressed_concrete
3.6718787854196684,0.3877579747142709,0.8406228742149475,29.36356993870988,0.023896524086812334,SS,180.09413014397035,299.2455252183541,8983.234876697856,49.88077551176434,0.1867454854065616,wood
7.449595315799922,0.3509408775740263,0.6641144507783954,21.75347061062546,0.024020674417346136,SS,156.25444650725524,7752.526733717188,1037.3618805786198,6.638927107462845,1.209919429331876,concrete
3.4373713440018347,0.4569469523564967,0.8965270502229781,34.09748185420213,0.02660146698185022,SS,175.55199925455082,161.26024377759907,16714.84869678593,95.2130922334263,0.11810617533329755,steel
2.8693692325473386,0.3976080894856835,0.6863347871421399,29.415620796071266,0.007014851144937983,FIXED,154.62071925039254,71.56195594140074,9893.972710685475,63.98866050198093,0.03394940508362803,concrete
4.936716561665378,0.24888032812442892,0.6926565800747704,25.023584219856293,0.03657647783699839,SS,152.02111576404508,2308.8846230632807,1863.6100870029495,12.25888967882261,0.9798444091780016,wood
7.913902724663604,0.22117062422012895,0.9136575218608414,22.08908108995081,0.016750820995682925,SS,142.79170673227765,4735.875250273682,1097.684199291145,7.687310589747414,1.09018080249812,steel
3.4523316290690023,0.3927257834618947,0.5824380063486778,31.91037783905444,0.015325541129979898,SS,162.9074959336462,727.326082211668,3428.306991924709,21.044501189319686,0.2248685368712585,wood
6.032813284435271,0.20795339316248657,0.3938106599154485,29.301091338927705,0.020756708211313504,SS,73.79076579396106,11756.273122902512,261.0822114056561,3.538142050655107,1.2613326809200673,concrete
6.569717691972306,0.375732674382039,0.32014787341933726,28.001916379644825,0.001878638671002202,SS,182.13061387983927,36812.17531292159,142.03922882295564,0.7798756386812931,0.38466463331666273,wood
3.425825263954398,0.48206907242748726,0.8285960789715332,33.40838874576436,0.006651334750243177,SS,180.7765291617848,189.4758373768715,14037.29172368637,77.64996810578096,0.03271797909116385,concrete
6.3692980916711575,0.3726422533627637,0.7342166859474253,31.82895816836796,0.029521344657054818,SS,54.387092455183875,762.2046135257498,2519.1105563580472,46.31816930522344,0.23622445743657952,wood
4.20669879631552,0.3164509778619566,0.7928558376694564,22.275123195991267,0.0033119467170050587,SS,173.8725125847144,997.0177474104919,3252.164793570351,18.704306651034486,0.0695544683585591,concrete
5.793834983561477,0.392986465532706,0.4490749130562375,24.675831016933223,0.02412608437865553,SS,69.33048012101678,3616.335994522144,614.7746787809039,8.867307390743738,0.6529942245400443,concrete
5.801178264565368,0.33747586714745503,0.39546003291073883,23.727337097216985,0.009813964387252839,FIXED,100.2678281388713,3037.5504978006493,393.8109038485018,3.9275898476934428,0.4543575121107845,steel
5.214648104448551,0.3636850367947805,0.31018126596751733,31.159194388590155,0.015571824561679062,SS,161.52623844374116,17377.175504174313,281.81992898916076,1.7447315786240967,1.3809370532148648,prestressed_concrete
2.54173862032645,0.48243944263295757,0.5454112911646178,20.50298652103669,0.011547749470827996,SS,74.11398440724624,198.4223721946448,4569.04636897558,61.64891019580452,0.04750655869928516,concrete
7.011814973535428,0.3158307913402323,0.7129423807982431,28.54834527306975,0.014226908658597966,FIXED,172.69505361785934,1265.8778766852124,1498.134728654134,8.675029754871936,0.5641078574600107,steel
3.924680389830415,0.48835716914717425,0.5745708315698126,31.43688028611036,0.02876183620736982,FIXED,174.82012669366128,283.9297176214437,4408.356780619634,25.21652892029093,0.34323144048361,steel
3.119111062399125,0.4716051925868191,0.6062324454166104,33.15148455142624,0.011884868624927,SS,126.12016006412543,297.1443929653957,5640.844481109239,44.725954028611824,0.08015966660236716,concrete
2.2446508493285835,0.2587373404367889,0.9329110861456238,25.131226230738612,0.02265618561187589,SS,50.95788075752504,25.541749861709917,18176.866233416833,356.70373185079177,0.028891702991906493,steel
5.545357659129451,0.22080839026254964,0.5437788269163102,32.31885957008019,0.01904201608796399,FIXED,93.05571997623692,982.7379650042967,874.9540979925732,9.402475186006889,0.5390130162449431,concrete
6.065386171053694,0.230233400413228,0.6597926424118675,21.65947605432811,0.026546846614505928,SS,142.53903775636132,6074.892463473408,865.2532819454909,6.070289904892219,1.431015074973038,prestressed_concrete
2.099526973567137,0.20546654769546494,0.8485571089188002,32.696784376017774,0.03747318957299032,FIXED,197.17792670411353,31.21483457659338,17753.538988551507,90.03816646876798,0.1866471852721794,concrete
5.072558349795686,0.22833288822677852,0.5775799476248891,21.912329934979738,0.029302883888410014,FIXED,144.77202905250027,1574.2486438974931,1027.6757707143604,7.098579590548414,1.2856054931277703,wood
3.3589746511876277,0.40490203202490704,0.7354606901595114,25.95930935840551,0.00859761514363027,SS,88.97053715962397,201.28604193070615,6762.184523582854,76.00476224450205,0.04538559786254258,steel
5.871036742456699,0.22135659453806872,0.9036545961227216,31.959430486693304,0.001247325402451387,SS,145.1008554649417,1335.1370941225737,2392.935895409665,16.4915354064734,0.03613453840870438,prestressed_concrete
3.0461985740299484,0.2956926890881284,0.9646644365603494,22.24876141023161,0.010490561771993003,SS,130.99780695737832,168.3714144249281,9887.206243003866,75.47612034620386,0.06456519030787367,prestressed_concrete
6.145626428614795,0.4534625932908364,0.4029514366503265,23.43877092848962,0.023803117228010193,FIXED,166.97680927267155,4134.3245469528665,569.2584501523348,3.4092066594873134,1.4596356392721752,steel
4.3204120778032244,0.20698158072074777,0.9486113376130461,30.833788525895994,0.002057032539370014,FIXED,66.04709582404377,73.54482143384669,6027.845244440801,91.26586368762676,0.01055692129205818,concrete
7.620379932420407,0.4443405447766807,0.6444814051556766,30.800548048191118,0.019854649888049455,FIXED,164.1541853753042,1445.22441157639,1637.2544386917123,9.97388178040342,0.6099986092667183,concrete
2.8251256648759595,0.28455643243202,0.4807710718092708,29.61721449327946,0.02387371395667557,FIXED,131.18998680141652,241.29434387206015,2566.5454651328987,19.563577432307405,0.31334457200294075,steel
4.046398106301551,0.2354494482864969,0.6213950293667829,30.4092266670065,0.013369755632678433,FIXED,194.4488005788492,524.5781297850438,2097.0266968486235,10.784467122481823,0.34962126945689564,concrete
2.6808411274435344,0.4090211496092452,0.9860228026998339,28.140866650213944,0.030836488149832877,SS,101.28082490580292,43.248521051488815,25638.784998047387,253.14549937654,0.06488093573005395,concrete
7.548161709671376,0.3886828540339652,0.6448326657950088,23.77698588360429,0.004263930125350872,SS,144.89328397009223,6876.845067215404,793.0100216747101,5.473062656502403,0.24925146028660516,prestressed_concrete
7.264036120285886,0.4632416040581159,0.5301261272012557,25.18543990255879,0.0030055112694323503,SS,189.80421582650263,9957.53258861222,585.544407404079,3.084991578581779,0.2653201198428262,prestressed_concrete
3.5476497662909336,0.4205213131411657,0.743380598021708,22.723965752021385,0.029127550248144136,FIXED,65.37645919860189,57.51803230030569,7446.3298813657675,113.89925322729945,0.09808207070527233,concrete
5.959904276205075,0.4410442791154546,0.46810193314473514,33.62675842000442,0.019819652648247938,FIXED,190.58427308546766,1919.6501908384773,1021.9039477460242,5.361953172745532,0.9335001311123189,concrete
6.903333201207295,0.2846103717713919,0.35310432967606475,28.75087692149181,0.027536095857109442,SS,153.18285834512199,36884.37863440323,274.6742433899994,1.7931134485763187,2.7853468054117894,steel
5.331204869596774,0.2532318631339169,0.3902158053374544,26.0127712514546,0.01739309354414985,SS,60.175558865775784,5393.983891549011,309.41681850856975,5.141901867479744,0.6750143211960749,steel
5.177903470136039,0.4251844254922575,0.3896320872704407,26.93008705466199,0.009856081329564273,SS,95.14453504202244,5333.466471972562,495.45898526209396,5.207435036003537,0.3367697336261369,concrete
3.45111374540271,0.44205042178017917,0.40633188545860605,34.20925009417723,0.03276409270696799,SS,156.22581329679224,1567.7618689939634,1788.5151091163502,11.448268831979725,0.5835864489498022,concrete
2.558616606835395,0.497151542600202,0.39717902085458706,22.3002710467412,0.03197663515875917,FIXED,60.102590220315754,102.95763949044407,2597.255867284495,43.21370938862758,0.13666781534611624,steel
7.38329454771996,0.32378530307342795,0.7486123213622502,28.793447480251956,0.02778785883417707,SS,137.32556902644097,3231.4590615017496,1683.186618905062,12.25690620354158,0.8888935111895174,wood
7.402508342979983,0.31160542573783495,0.4273160590794014,27.58833018326699,0.010885805489198508,FIXED,101.88245854294351,4315.624883236837,307.13210713208724,3.014572984638282,0.7734179934988306,steel
5.798608743639607,0.4329238882225991,0.5419670983267042,29.171813531519717,0.023609226674763485,SS,143.13732766512157,3484.0529105487876,1172.6783083722944,8.192679907479103,0.8090540815742955,wood
4.034178746292204,0.30224106207590534,0.9277518869342083,20.27165275731261,0.014438955877601072,FIXED,56.86130507187693,55.36199120179044,6536.132461334502,114.94868879763389,0.052927266663427903,steel
4.095257447675966,0.4792271976810694,0.6317731481840105,33.08185863416227,0.003663282933065366,FIXED,180.73052092285644,248.19198427604215,4909.739309336342,27.166077341369636,0.03905928889597326,concrete
6.355734073221436,0.45752382555290355,0.767290416964719,33.981774237254186,0.03669254301848971,SS,196.02334537660954,1766.6924909068905,3381.7981344788823,17.252017243056475,0.8512599678954985,steel
7.382661559715462,0.3286982082125055,0.42062390984114084,28.476997753838134,0.005472745236758456,SS,195.33167829285372,26790.708468673503,229.74103182878292,1.1761585925880413,0.8948444168071971,concrete
7.322518545590704,0.42526132033744923,0.4346023131660695,30.449762358153386,0.0380094941528321,FIXED,162.44777476143872,4605.7281181575945,750.1927689614148,4.618055064546769,1.6351614066559192,concrete
6.679253275145744,0.4263628622254047,0.3286080313865352,33.837490717659435,0.01784023091831823,SS,69.5129360195948,10533.588029316452,341.15878763391225,4.907846038005703,0.5389732928138979,steel
